Key,Gate,Velo,Time,Bar,part,PhoVal,id,Remain,Dynamic
70,720,60,54240,20,2,c,655,1,f
43,240,60,54240,20,5,e,656,2,f
62,240,60,54480,20,5,e,657,2,f
55,240,60,54480,20,5,e,658,1,f
70,240,60,54720,20,5,e,659,2,f
62,240,60,54720,20,5,e,660,1,f
58,240,60,54720,20,5,e,661,1,f
75,720,60,54960,21,2,c,662,2,f
67,720,60,54960,21,2,c,663,1,f
36,240,60,54960,21,5,e,664,2,f
63,240,60,55200,21,5,e,665,2,f
55,240,60,55200,21,5,e,666,1,f
67,240,60,55440,21,5,e,667,2,f
63,240,60,55440,21,5,e,668,1,f
60,240,60,55440,21,5,e,669,1,f
74,240,60,55680,21,2,e,670,2,f
69,240,60,55680,21,2,e,671,1,f
41,240,60,55680,21,5,e,672,2,f
72,240,60,55920,21,2,e,673,2,f
69,240,60,55920,21,2,e,674,1,f
63,240,60,55920,21,5,e,675,2,f
53,240,60,55920,21,5,e,676,1,f
74,240,60,56160,21,2,e,677,2,f
69,240,60,56160,21,2,e,678,1,f
65,240,60,56160,21,5,e,679,2,f
63,240,60,56160,21,5,e,680,1,f
60,240,60,56160,21,5,e,681,1,f
70,240,60,56400,21,2,e,682,2,f
65,240,60,56400,21,2,e,683,1,f
62,240,60,56400,21,5,e,684,2,f
58,240,60,56400,21,5,e,685,1,f
71,240,60,56640,21,2,e,686,2,f
66,240,60,56640,21,2,e,687,1,f
63,240,60,56640,21,5,e,688,2,f
57,240,60,56640,21,5,e,689,1,f
71,240,60,56880,21,2,e,690,2,f
64,240,60,56880,21,2,e,691,1,f
56,240,60,56880,21,5,e,692,2,f
72,240,60,57120,21,2,e,693,2,f
70,240,60,57120,21,2,e,694,1,f
64,240,60,57120,21,2,e,695,1,f
55,240,60,57120,21,5,e,696,2,f
72,240,60,57360,21,2,e,697,2,f
69,240,60,57360,21,2,e,698,1,f
65,240,60,57360,21,2,e,699,1,f
63,240,60,57360,21,5,e,700,2,f
60,240,60,57360,21,5,e,701,1,f
53,240,60,57360,21,5,e,702,1,f
74,240,60,57600,21,2,e,703,2,f
68,240,60,57600,21,2,e,704,1,f
65,240,60,57600,21,5,e,705,2,f
58,240,60,57600,21,5,e,706,1,f
79,480,60,57840,22,2,q,707,2,f
75,120,60,57840,22,2,s,708,1,f
70,120,60,57840,22,2,s,709,1,f
67,120,60,57840,22,2,s,710,1,f
39,240,60,57840,22,5,e,711,2,f
63,240,60,58080,22,5,e,712,2,f
55,240,60,58080,22,5,e,713,1,f
69,120,60,58320,22,2,s,714,2,f
67,240,60,58320,22,5,e,715,2,f
63,240,60,58320,22,5,e,716,1,f
58,240,60,58320,22,5,e,717,1,f
70,120,60,58440,22,2,s,718,2,f
71,120,60,58560,22,2,s,719,2,f
51,240,60,58560,22,5,e,720,2,f
70,120,60,58680,22,2,s,721,2,f
73,120,60,58800,22,2,s,722,2,f
62,240,60,58800,22,5,e,723,2,f
56,240,60,58800,22,5,e,724,1,f
74,120,60,58920,22,2,s,725,2,f
79,180,60,59040,22,2,f,726,2,f
68,240,60,59040,22,5,e,727,2,f
62,240,60,59040,22,5,e,728,1,f
58,240,60,59040,22,5,e,729,1,f
77,60,60,59220,22,2,t,730,2,f
77,480,60,59280,22,2,q,731,2,f
51,240,60,59280,22,5,e,732,2,f
63,240,60,59520,22,5,e,733,2,f
55,240,60,59520,22,5,e,734,1,f
75,240,60,59760,22,2,e,735,2,f
67,240,60,59760,22,5,e,736,2,f
63,240,60,59760,22,5,e,737,1,f
58,240,60,59760,22,5,e,738,1,f
75,120,60,60000,22,2,s,739,2,f
50,240,60,60000,22,5,e,740,2,f
77,120,60,60120,22,2,s,741,2,f
75,120,60,60240,22,2,s,742,2,f
63,240,60,60240,22,5,e,743,2,f
55,240,60,60240,22,5,e,744,1,f
74,120,60,60360,22,2,s,745,2,f
75,120,60,60480,22,2,s,746,2,f
67,240,60,60480,22,5,e,747,2,f
63,240,60,60480,22,5,e,748,1,f
58,240,60,60480,22,5,e,749,1,f
77,120,60,60600,22,2,s,750,2,f
79,120,60,60720,23,2,s,751,2,f
48,240,60,60720,23,5,e,752,2,f
71,120,60,60840,23,2,s,753,2,f
72,120,60,60960,23,2,s,754,2,f
64,240,60,60960,23,5,e,755,2,f
55,240,60,60960,23,5,e,756,1,f
73,120,60,61080,23,2,s,757,2,f
72,120,60,61200,23,2,s,758,2,f
67,240,60,61200,23,5,e,759,2,f
64,240,60,61200,23,5,e,760,1,f
58,240,60,61200,23,5,e,761,1,f
77,120,60,61320,23,2,s,762,2,f
76,120,60,61440,23,2,s,763,2,f
48,240,60,61440,23,5,e,764,2,f
80,120,60,61560,23,2,s,765,2,f
79,120,60,61680,23,2,s,766,2,f
64,240,60,61680,23,5,e,767,2,f
55,240,60,61680,23,5,e,768,1,f
85,120,60,61800,23,2,s,769,2,f
84,120,60,61920,23,2,s,770,2,f
70,240,60,61920,23,5,e,771,2,f
64,240,60,61920,23,5,e,772,1,f
60,240,60,61920,23,5,e,773,1,f
79,120,60,62040,23,2,s,774,2,f
82,720,60,62160,23,2,c,775,2,f
79,240,60,62160,23,2,e,776,1,f
41,240,60,62160,23,5,e,777,2,f
61,240,60,62400,23,5,e,778,2,f
53,240,60,62400,23,5,e,779,1,f
64,240,60,62640,23,5,e,780,2,f
61,240,60,62640,23,5,e,781,1,f
58,240,60,62640,23,5,e,782,1,f
80,480,60,62880,23,2,q,783,2,f
41,240,60,62880,23,5,e,784,2,f
60,240,60,63120,23,5,e,785,2,f
53,240,60,63120,23,5,e,786,1,f
79,240,60,63360,23,2,e,787,2,f
65,240,60,63360,23,5,e,788,2,f
60,240,60,63360,23,5,e,789,1,f
56,240,60,63360,23,5,e,790,1,f
77,720,60,63600,24,2,c,791,2,f
46,240,60,63600,24,5,e,792,2,f
62,240,60,63840,24,5,e,793,2,f
53,240,60,63840,24,5,e,794,1,f
68,240,60,64080,24,5,e,795,2,f
62,240,60,64080,24,5,e,796,1,f
58,240,60,64080,24,5,e,797,1,f
79,240,60,64320,24,2,e,798,2,f
77,240,60,64320,24,2,e,799,1,f
76,240,60,64320,24,2,e,800,1,f
47,240,60,64320,24,5,e,801,2,f
79,240,60,64560,24,2,e,802,2,f
65,240,60,64560,24,5,e,803,2,f
55,240,60,64560,24,5,e,804,1,f
74,240,60,64800,24,2,e,805,2,f
67,240,60,64800,24,5,e,806,2,f
65,240,60,64800,24,5,e,807,1,f
62,240,60,64800,24,5,e,808,1,f
75,720,60,65040,24,2,c,809,2,f
48,240,60,65040,24,5,e,810,2,f
63,240,60,65280,24,5,e,811,2,f
55,240,60,65280,24,5,e,812,1,f
67,240,60,65520,24,5,e,813,2,f
63,240,60,65520,24,5,e,814,1,f
60,240,60,65520,24,5,e,815,1,f
72,720,60,65760,24,2,c,816,2,f
45,240,60,65760,24,5,e,817,2,f
63,240,60,66000,24,5,e,818,2,f
54,240,60,66000,24,5,e,819,1,f
66,240,60,66240,24,5,e,820,2,f
63,240,60,66240,24,5,e,821,1,f
60,240,60,66240,24,5,e,822,1,f
70,120,60,66480,25,2,s,823,2,f
46,240,60,66480,25,5,e,824,2,f
86,240,60,66600,25,2,e,825,2,f
63,240,60,66720,25,5,e,826,2,f
53,240,60,66720,25,5,e,827,1,f
85,120,60,66840,25,2,s,828,2,f
84,120,60,66960,25,2,s,829,2,f
68,240,60,66960,25,5,e,830,2,f
63,240,60,66960,25,5,e,831,1,f
58,240,60,66960,25,5,e,832,1,f
83,120,60,67080,25,2,s,833,2,f
82,120,60,67200,25,2,s,834,2,f
34,240,60,67200,25,5,e,835,2,f
81,120,60,67320,25,2,s,836,2,f
80,120,60,67440,25,2,s,837,2,f
62,240,60,67440,25,5,e,838,2,f
53,240,60,67440,25,5,e,839,1,f
69,40,60,67560,25,2,z,840,2,f
70,40,60,67600,25,2,z,841,2,f
72,40,60,67640,25,2,z,842,2,f
73,60,60,67680,25,2,t,843,2,f
68,240,60,67680,25,5,e,844,2,f
62,240,60,67680,25,5,e,845,1,f
58,240,60,67680,25,5,e,846,1,f
74,60,60,67740,25,2,t,847,2,f
79,40,60,67800,25,2,z,848,2,f
77,40,60,67840,25,2,z,849,2,f
75,40,60,67880,25,2,z,850,2,f
75,1440,60,67920,25,2,b,851,2,f
39,240,60,67920,25,5,e,852,2,f
63,240,60,68160,25,5,e,853,2,f
55,240,60,68160,25,5,e,854,1,f
67,240,60,68400,25,5,e,855,2,f
63,240,60,68400,25,5,e,856,1,f
58,240,60,68400,25,5,e,857,1,f
51,240,60,68640,25,5,e,858,2,f
63,240,60,68880,25,5,e,859,2,f
55,240,60,68880,25,5,e,860,1,f
67,240,60,69120,25,5,e,861,2,f
63,240,60,69120,25,5,e,862,1,f
58,240,60,69120,25,5,e,863,1,f
75,720,60,69360,26,2,c,864,2,p
39,240,60,69360,26,5,e,865,2,p
63,240,60,69600,26,5,e,866,2,p
59,240,60,69600,26,5,e,867,1,p
56,240,60,69600,26,5,e,868,1,p
68,240,60,69840,26,5,e,869,2,p
63,240,60,69840,26,5,e,870,1,p
59,240,60,69840,26,5,e,871,1,p
77,240,60,70080,26,2,e,872,2,p
51,240,60,70080,26,5,e,873,2,p
75,240,60,70320,26,2,e,874,2,p
63,240,60,70320,26,5,e,875,2,p
59,240,60,70320,26,5,e,876,1,p
56,240,60,70320,26,5,e,877,1,p
77,240,60,70560,26,2,e,878,2,p
68,240,60,70560,26,5,e,879,2,p
63,240,60,70560,26,5,e,880,1,p
59,240,60,70560,26,5,e,881,1,p
79,1440,60,70800,26,2,b,882,2,p
39,240,60,70800,26,5,e,883,2,p
63,240,60,71040,26,5,e,884,2,p
55,240,60,71040,26,5,e,885,1,p
67,240,60,71280,26,5,e,886,2,p
63,240,60,71280,26,5,e,887,1,p
58,240,60,71280,26,5,e,888,1,p
51,240,60,71520,26,5,e,889,2,p
63,240,60,71760,26,5,e,890,2,p
55,240,60,71760,26,5,e,891,1,p
67,240,60,72000,26,5,e,892,2,p
63,240,60,72000,26,5,e,893,1,p
58,240,60,72000,26,5,e,894,1,p
75,840,60,72240,27,2,0,895,2,pp
39,240,60,72240,27,5,e,896,2,pp
63,240,60,72480,27,5,e,897,2,pp
59,240,60,72480,27,5,e,898,1,pp
56,240,60,72480,27,5,e,899,1,pp
68,240,60,72720,27,5,e,900,2,pp
63,240,60,72720,27,5,e,901,1,pp
59,240,60,72720,27,5,e,902,1,pp
51,240,60,72960,27,5,e,903,2,pp
77,120,60,73080,27,2,s,904,2,pp
75,120,60,73200,27,2,s,905,2,pp
63,240,60,73200,27,5,e,906,2,pp
59,240,60,73200,27,5,e,907,1,pp
56,240,60,73200,27,5,e,908,1,pp
77,120,60,73320,27,2,s,909,2,pp
75,120,60,73440,27,2,s,910,2,pp
68,240,60,73440,27,5,e,911,2,pp
63,240,60,73440,27,5,e,912,1,pp
59,240,60,73440,27,5,e,913,1,pp
77,120,60,73560,27,2,s,914,2,pp
79,480,60,73680,27,2,q,915,2,pp
39,240,60,73680,27,5,e,916,2,pp
63,240,60,73920,27,5,e,917,2,pp
58,240,60,73920,27,5,e,918,1,pp
55,240,60,73920,27,5,e,919,1,pp
75,240,60,74160,27,2,e,920,2,pp
67,240,60,74160,27,5,e,921,2,pp
63,240,60,74160,27,5,e,922,1,pp
58,240,60,74160,27,5,e,923,1,pp
87,240,60,74400,27,2,e,924,2,pp
51,240,60,74400,27,5,e,925,2,pp
86,240,60,74640,27,2,e,926,2,pp
63,240,60,74640,27,5,e,927,2,pp
55,240,60,74640,27,5,e,928,1,pp
84,240,60,74880,27,2,e,929,2,pp
67,240,60,74880,27,5,e,930,2,pp
63,240,60,74880,27,5,e,931,1,pp
58,240,60,74880,27,5,e,932,1,pp
82,480,60,75120,28,2,q,933,2,pp
51,240,60,75120,28,5,e,934,2,pp
62,240,60,75360,28,5,e,935,2,pp
53,240,60,75360,28,5,e,936,1,pp
81,240,60,75600,28,2,e,937,2,pp
68,240,60,75600,28,5,e,938,2,pp
58,240,60,75600,28,5,e,939,1,pp
80,240,60,75840,28,2,e,940,2,pp
51,240,60,75840,28,5,e,941,2,pp
72,240,60,76080,28,2,e,942,2,pp
62,240,60,76080,28,5,e,943,2,pp
53,240,60,76080,28,5,e,944,1,pp
74,240,60,76320,28,2,e,945,2,pp
68,240,60,76320,28,5,e,946,2,pp
58,240,60,76320,28,5,e,947,1,pp
75,240,60,76560,28,2,e,948,2,pp
51,240,60,76560,28,5,e,949,2,pp
77,120,60,76800,28,2,s,950,2,pp
63,240,60,76800,28,5,e,951,2,pp
55,240,60,76800,28,5,e,952,1,pp
75,120,60,76920,28,2,s,953,2,pp
74,120,60,77040,28,2,s,954,2,pp
67,240,60,77040,28,5,e,955,2,pp
58,240,60,77040,28,5,e,956,1,pp
75,120,60,77160,28,2,s,957,2,pp
91,240,60,77280,28,2,e,958,2,pp
75,120,60,77280,28,2,s,959,1,pp
45,240,60,77280,28,5,e,960,2,pp
89,120,60,77520,28,2,s,961,2,pp
63,240,60,77520,28,5,e,962,2,pp
53,240,60,77520,28,5,e,963,1,pp
87,120,60,77640,28,2,s,964,2,pp
86,120,60,77760,28,2,s,965,2,pp
65,240,60,77760,28,5,e,966,2,pp
63,240,60,77760,28,5,e,967,1,pp
60,240,60,77760,28,5,e,968,1,pp
84,120,60,77880,28,2,s,969,2,pp
83,240,60,78000,29,2,e,970,2,pp
46,240,60,78000,29,5,e,971,2,pp
82,240,60,78240,29,2,e,972,2,pp
63,240,60,78240,29,5,e,973,2,pp
53,240,60,78240,29,5,e,974,1,pp
81,240,60,78480,29,2,e,975,2,pp
68,240,60,78480,29,5,e,976,2,pp
63,240,60,78480,29,5,e,977,1,pp
58,240,60,78480,29,5,e,978,1,pp
81,120,60,78720,29,2,s,979,2,pp
34,240,60,78720,29,5,e,980,2,pp
80,120,60,78840,29,2,s,981,2,pp
80,120,60,78960,29,2,s,982,2,pp
62,240,60,78960,29,5,e,983,2,pp
53,240,60,78960,29,5,e,984,1,pp
79,120,60,79080,29,2,s,985,2,pp
79,180,60,79200,29,2,f,986,2,pp
68,240,60,79200,29,5,e,987,2,pp
62,240,60,79200,29,5,e,988,1,pp
58,240,60,79200,29,5,e,989,1,pp
77,60,60,79380,29,2,t,990,2,pp
75,1440,60,79440,29,2,b,991,2,pp
39,240,60,79440,29,5,e,992,2,pp
63,240,60,79680,29,5,e,993,2,pp
55,240,60,79680,29,5,e,994,1,pp
67,240,60,79920,29,5,e,995,2,pp
63,240,60,79920,29,5,e,996,1,pp
58,240,60,79920,29,5,e,997,1,pp
51,240,60,80160,29,5,e,998,2,pp
63,240,60,80400,29,5,e,999,2,pp
55,240,60,80400,29,5,e,1000,1,pp
67,240,60,80640,29,5,e,1001,2,pp
63,240,60,80640,29,5,e,1002,1,pp
58,240,60,80640,29,5,e,1003,1,pp
75,810,60,80880,30,2,0,1004,2,p
32,240,60,80880,30,5,e,1005,2,p
59,240,60,81120,30,5,e,1006,2,p
56,240,60,81120,30,5,e,1007,1,p
51,240,60,81120,30,5,e,1008,1,p
63,240,60,81360,30,5,e,1009,2,p
59,240,60,81360,30,5,e,1010,1,p
56,240,60,81360,30,5,e,1011,1,p
68,240,60,81600,30,5,e,1012,2,p
63,240,60,81600,30,5,e,1013,1,p
59,240,60,81600,30,5,e,1014,1,p
77,90,60,81690,30,2,0,1015,2,p
75,90,60,81780,30,2,0,1016,2,p
63,240,60,81840,30,5,e,1017,2,p
59,240,60,81840,30,5,e,1018,1,p
56,240,60,81840,30,5,e,1019,1,p
77,90,60,81870,30,2,0,1020,2,p
75,90,60,81960,30,2,0,1021,2,p
77,90,60,82050,30,2,0,1022,2,p
59,240,60,82080,30,5,e,1023,2,p
56,240,60,82080,30,5,e,1024,1,p
51,240,60,82080,30,5,e,1025,1,p
75,90,60,82140,30,2,0,1026,2,p
77,90,60,82230,30,2,0,1027,2,p
75,1440,60,82320,30,2,b,1028,2,p
39,240,60,82320,30,5,e,1029,2,p
63,240,60,82560,30,5,e,1030,2,p
55,240,60,82560,30,5,e,1031,1,p
67,240,60,82800,30,5,e,1032,2,p
63,240,60,82800,30,5,e,1033,1,p
58,240,60,82800,30,5,e,1034,1,p
51,240,60,83040,30,5,e,1035,2,p
63,240,60,83280,30,5,e,1036,2,p
55,240,60,83280,30,5,e,1037,1,p
67,240,60,83520,30,5,e,1038,2,p
63,240,60,83520,30,5,e,1039,1,p
58,240,60,83520,30,5,e,1040,1,p
75,240,60,83760,31,2,e,1041,2,f
32,240,60,83760,31,5,e,1042,2,f
68,120,60,84000,31,2,s,1043,2,f
56,240,60,84000,31,5,e,1044,2,f
51,240,60,84000,31,5,e,1045,1,f
70,120,60,84120,31,2,s,1046,2,f
68,120,60,84240,31,2,s,1047,2,f
63,240,60,84240,31,5,e,1048,2,f
59,240,60,84240,31,5,e,1049,1,f
56,240,60,84240,31,5,e,1050,1,f
67,120,60,84360,31,2,s,1051,2,f
68,120,60,84480,31,2,s,1052,2,f
68,240,60,84480,31,5,e,1053,2,f
63,240,60,84480,31,5,e,1054,1,f
59,240,60,84480,31,5,e,1055,1,f
71,120,60,84600,31,2,s,1056,2,f
75,120,60,84720,31,2,s,1057,2,f
63,240,60,84720,31,5,e,1058,2,f
59,240,60,84720,31,5,e,1059,1,f
56,240,60,84720,31,5,e,1060,1,f
80,120,60,84840,31,2,s,1061,2,f
87,120,60,84960,31,2,s,1062,2,f
59,240,60,84960,31,5,e,1063,2,f
56,240,60,84960,31,5,e,1064,1,f
51,240,60,84960,31,5,e,1065,1,f
0,60,60,85080,31,2,t,1066,2,f
89,60,60,85140,31,2,t,1067,2,f
91,240,60,85200,31,2,e,1068,2,f
39,240,60,85200,31,5,e,1069,2,f
87,240,60,85440,31,2,e,1070,2,f
63,240,60,85440,31,5,e,1071,2,f
55,240,60,85440,31,5,e,1072,1,f
99,480,60,85680,31,2,q,1073,2,f
87,480,60,85680,31,2,q,1074,1,f
67,240,60,85680,31,5,e,1075,2,f
63,240,60,85680,31,5,e,1076,1,f
58,240,60,85680,31,5,e,1077,1,f
45,240,60,85920,31,5,e,1078,2,f
98,240,60,86160,31,2,e,1079,2,f
86,240,60,86160,31,2,e,1080,1,f
63,240,60,86160,31,5,e,1081,2,f
55,240,60,86160,31,5,e,1082,1,f
96,240,60,86400,31,2,e,1083,2,f
84,240,60,86400,31,2,e,1084,1,f
65,240,60,86400,31,5,e,1085,2,f
63,240,60,86400,31,5,e,1086,1,f
60,240,60,86400,31,5,e,1087,1,f
95,240,60,86640,32,2,e,1088,2,f
83,240,60,86640,32,2,e,1089,1,f
46,240,60,86640,32,5,e,1090,2,f
94,240,60,86880,32,2,e,1091,2,f
82,240,60,86880,32,2,e,1092,1,f
63,240,60,86880,32,5,e,1093,2,f
58,240,60,86880,32,5,e,1094,1,f
53,240,60,86880,32,5,e,1095,1,f
93,240,60,87120,32,2,e,1096,2,f
81,240,60,87120,32,2,e,1097,1,f
68,240,60,87120,32,5,e,1098,2,f
63,240,60,87120,32,5,e,1099,1,f
58,240,60,87120,32,5,e,1100,1,f
92,240,60,87360,32,2,e,1101,2,f
80,240,60,87360,32,2,e,1102,1,f
47,240,60,87360,32,5,e,1103,2,f
91,240,60,87600,32,2,e,1104,2,f
79,240,60,87600,32,2,e,1105,1,f
65,240,60,87600,32,5,e,1106,2,f
55,240,60,87600,32,5,e,1107,1,f
86,240,60,87840,32,2,e,1108,2,f
74,240,60,87840,32,2,e,1109,1,f
67,240,60,87840,32,5,e,1110,2,f
65,240,60,87840,32,5,e,1111,1,f
62,240,60,87840,32,5,e,1112,1,f
87,240,60,88080,32,2,e,1113,2,f
75,240,60,88080,32,2,e,1114,1,f
48,240,60,88080,32,5,e,1115,2,f
99,720,60,88320,32,2,c,1116,2,f
87,720,60,88320,32,2,c,1117,1,f
63,240,60,88320,32,5,e,1118,2,f
55,240,60,88320,32,5,e,1119,1,f
67,240,60,88560,32,5,e,1120,2,f
60,240,60,88560,32,5,e,1121,1,f
45,240,60,88800,32,5,e,1122,2,f
89,240,60,89040,32,2,e,1123,2,f
77,240,60,89040,32,2,e,1124,1,f
63,240,60,89040,32,5,e,1125,2,f
60,240,60,89040,32,5,e,1126,1,f
53,240,60,89040,32,5,e,1127,1,f
96,240,60,89280,32,2,e,1128,2,f
84,240,60,89280,32,2,e,1129,1,f
65,240,60,89280,32,5,e,1130,2,f
63,240,60,89280,32,5,e,1131,1,f
60,240,60,89280,32,5,e,1132,1,f
95,1440,60,89520,33,2,b,1133,2,f
83,1440,60,89520,33,2,b,1134,1,ff
34,180,60,89520,33,5,f,1135,2,ff
46,180,60,89700,33,5,f,1136,2,ff
53,180,60,89880,33,5,f,1137,2,ff
56,180,60,90060,33,5,f,1138,2,ff
62,180,60,90240,33,5,f,1139,2,ff
58,180,60,90420,33,5,f,1140,2,ff
65,180,60,90600,33,5,f,1141,2,ff
68,180,60,90780,33,5,f,1142,2,ff
94,1440,60,90960,33,2,b,1143,2,ff
82,1440,60,90960,33,2,b,1144,1,ff
74,1440,60,90960,33,5,b,1145,2,ff
95,60,60,92400,34,2,t,1146,2,ff
0,60,60,92400,34,5,t,1147,2,ff
94,60,60,92460,34,2,t,1148,2,ff
96,60,60,92520,34,2,t,1149,2,ff
93,60,60,92580,34,2,t,1150,2,ff
95,60,60,92640,34,2,t,1151,2,ff
94,60,60,92700,34,2,t,1152,2,ff
96,60,60,92760,34,2,t,1153,2,ff
93,60,60,92820,34,2,t,1154,2,ff
95,60,60,92880,34,2,t,1155,2,ff
94,60,60,92940,34,2,t,1156,2,ff
96,60,60,93000,34,2,t,1157,2,ff
93,60,60,93060,34,2,t,1158,2,ff
95,60,60,93120,34,2,t,1159,2,ff
94,60,60,93180,34,2,t,1160,2,ff
96,60,60,93240,34,2,t,1161,2,ff
93,60,60,93300,34,2,t,1162,2,ff
95,60,60,93360,34,2,t,1163,2,ff
94,60,60,93420,34,2,t,1164,2,ff
96,60,60,93480,34,2,t,1165,2,ff
93,60,60,93540,34,2,t,1166,2,ff
95,60,60,93600,34,2,t,1167,2,ff
94,60,60,93660,34,2,t,1168,2,ff
96,60,60,93720,34,2,t,1169,2,ff
93,60,60,93780,34,2,t,1170,2,ff
95,60,60,93840,35,2,t,1171,2,ff
0,60,60,93840,35,5,t,1172,2,ff
94,60,60,93900,35,2,t,1173,2,ff
96,60,60,93960,35,2,t,1174,2,ff
93,60,60,94020,35,2,t,1175,2,ff
95,60,60,94080,35,2,t,1176,2,ff
94,60,60,94140,35,2,t,1177,2,ff
96,60,60,94200,35,2,t,1178,2,ff
93,60,60,94260,35,2,t,1179,2,ff
95,60,60,94320,35,2,t,1180,2,ff
94,60,60,94380,35,2,t,1181,2,ff
96,60,60,94440,35,2,t,1182,2,ff
93,60,60,94500,35,2,t,1183,2,ff
95,60,60,94560,35,2,t,1184,2,ff
94,60,60,94620,35,2,t,1185,2,ff
96,60,60,94680,35,2,t,1186,2,ff
93,60,60,94740,35,2,t,1187,2,ff
95,60,60,94800,35,2,t,1188,2,ff
94,60,60,94860,35,2,t,1189,2,ff
96,60,60,94920,35,2,t,1190,2,ff
93,60,60,94980,35,2,t,1191,2,ff
95,60,60,95040,35,2,t,1192,2,ff
94,60,60,95100,35,2,t,1193,2,ff
96,60,60,95160,35,2,t,1194,2,ff
93,60,60,95220,35,2,t,1195,2,ff
95,60,60,95280,36,2,t,1196,2,ff
0,60,60,95280,36,5,t,1197,2,ff
94,60,60,95340,36,2,t,1198,2,ff
98,60,60,95400,36,2,t,1199,2,ff
96,60,60,95460,36,2,t,1200,2,ff
94,60,60,95520,36,2,t,1201,2,ff
93,60,60,95580,36,2,t,1202,2,ff
92,60,60,95640,36,2,t,1203,2,ff
91,60,60,95700,36,2,t,1204,2,ff
89,60,60,95760,36,2,t,1205,2,ff
86,60,60,95820,36,2,t,1206,2,ff
87,60,60,95880,36,2,t,1207,2,ff
84,60,60,95940,36,2,t,1208,2,ff
82,60,60,96000,36,2,t,1209,2,ff
80,60,60,96060,36,2,t,1210,2,ff
72,60,60,96120,36,2,t,1211,2,ff
74,60,60,96180,36,2,t,1212,2,ff
75,240,60,96240,37,2,e,1213,2,ff
67,240,60,96240,37,2,e,1214,1,pp
39,240,60,96240,37,5,e,1215,2,pp
70,240,60,96480,37,2,e,1216,2,pp
58,240,60,96480,37,5,e,1217,2,pp
79,240,60,96720,37,2,e,1218,2,pp
46,240,60,96720,37,5,e,1219,2,pp
75,240,60,96960,37,2,e,1220,2,pp
67,240,60,96960,37,2,e,1221,1,pp
51,240,60,96960,37,5,e,1222,2,pp
70,240,60,97200,37,2,e,1223,2,pp
58,240,60,97200,37,5,e,1224,2,pp
79,240,60,97440,37,2,e,1225,2,pp
46,240,60,97440,37,5,e,1226,2,pp
75,240,60,97680,37,2,e,1227,2,pp
67,240,60,97680,37,2,e,1228,1,pp
39,240,60,97680,37,5,e,1229,2,pp
70,240,60,97920,37,2,e,1230,2,pp
58,240,60,97920,37,5,e,1231,2,pp
79,240,60,98160,37,2,e,1232,2,pp
46,240,60,98160,37,5,e,1233,2,pp
75,240,60,98400,37,2,e,1234,2,pp
67,240,60,98400,37,2,e,1235,1,pp
51,240,60,98400,37,5,e,1236,2,pp
70,240,60,98640,37,2,e,1237,2,pp
58,240,60,98640,37,5,e,1238,2,pp
79,240,60,98880,37,2,e,1239,2,pp
46,240,60,98880,37,5,e,1240,2,pp
75,720,60,99120,38,2,c,1241,2,pp
67,720,60,99120,38,2,c,1242,1,pp
58,720,60,99120,38,5,c,1243,2,pp
51,720,60,99120,38,5,c,1244,1,pp
87,720,60,99840,38,2,c,1245,2,pp
79,720,60,99840,38,2,c,1246,1,pp
70,720,60,99840,38,5,c,1247,2,pp
63,720,60,99840,38,5,c,1248,1,pp
63,1440,60,100560,38,2,b,1249,2,pp
55,1440,60,100560,38,2,b,1250,1,pp
46,1440,60,100560,38,5,b,1251,2,pp
39,1440,60,100560,38,5,b,1252,1,pp
